time	V(n008)	-Id(M1)
2.530290050049370e-01	0.000000e+00	9.906340e-06
2.569352550049370e-01	0.000000e+00	9.988516e-06
2.627946300049370e-01	0.000000e+00	9.933730e-06
2.650267728620799e-01	0.000000e+00	9.960269e-06
2.672589157192227e-01	0.000000e+00	9.977961e-06
2.694910585763656e-01	0.000000e+00	9.986807e-06
2.717232014335085e-01	0.000000e+00	9.986807e-06
2.739553442906513e-01	0.000000e+00	9.977961e-06
2.761874871477942e-01	0.000000e+00	9.960269e-06
2.784196300049370e-01	0.000000e+00	9.933730e-06
2.842790050049370e-01	0.000000e+00	9.988515e-06
2.881852550049370e-01	0.000000e+00	9.933730e-06
2.940446300049370e-01	0.000000e+00	9.988515e-06
2.999040050049370e-01	0.000000e+00	9.961122e-06
3.018571300049370e-01	0.000000e+00	9.933731e-06
3.077165050049370e-01	0.000000e+00	9.988515e-06
3.091115942906513e-01	0.000000e+00	9.993589e-06
3.105066835763656e-01	0.000000e+00	9.994363e-06
3.119017728620799e-01	0.000000e+00	9.990837e-06
3.132968621477942e-01	0.000000e+00	9.983011e-06
3.146919514335085e-01	0.000000e+00	9.970884e-06
3.160870407192227e-01	0.000000e+00	9.954457e-06
3.174821300049370e-01	0.000000e+00	9.933730e-06
3.233415050049370e-01	0.000000e+00	9.988515e-06
3.272477550049370e-01	0.000000e+00	9.933731e-06
3.331071300049370e-01	0.000000e+00	9.988515e-06
3.389665050049370e-01	0.000000e+00	9.933731e-06
3.448258800049370e-01	0.000000e+00	9.988515e-06
3.473370407192227e-01	0.000000e+00	9.996378e-06
3.498482014335085e-01	0.000000e+00	9.997708e-06
3.523593621477942e-01	0.000000e+00	9.992503e-06
3.548705228620799e-01	0.000000e+00	9.980763e-06
3.573816835763656e-01	0.000000e+00	9.962489e-06
3.598928442906513e-01	0.000000e+00	9.937681e-06
3.624040050049370e-01	0.000000e+00	9.906339e-06
3.663102550049370e-01	0.000000e+00	9.988515e-06
3.688214157192227e-01	0.000000e+00	9.996150e-06
3.713325764335085e-01	0.000000e+00	9.998631e-06
3.738437371477942e-01	0.000000e+00	9.995959e-06
3.763548978620799e-01	0.000000e+00	9.988133e-06
3.788660585763656e-01	0.000000e+00	9.975153e-06
3.813772192906513e-01	0.000000e+00	9.957019e-06
3.838883800049370e-01	0.000000e+00	9.933731e-06
3.897477550049370e-01	0.000000e+00	9.988515e-06
3.936540050049370e-01	0.000000e+00	9.933730e-06
3.995133800049370e-01	0.000000e+00	9.988515e-06
4.346696300049370e-01	0.000000e+00	9.961122e-06
4.366227550049370e-01	0.000000e+00	9.933730e-06
4.424821300049370e-01	0.000000e+00	9.988515e-06
4.483415050049370e-01	0.000000e+00	9.933730e-06
4.542008800049370e-01	0.000000e+00	9.988515e-06
4.558749871477942e-01	0.000000e+00	9.994675e-06
4.575490942906513e-01	0.000000e+00	9.996173e-06
4.592232014335085e-01	0.000000e+00	9.993008e-06
4.608973085763656e-01	0.000000e+00	9.985182e-06
4.625714157192227e-01	0.000000e+00	9.972694e-06
4.642455228620799e-01	0.000000e+00	9.955543e-06
4.659196300049370e-01	0.000000e+00	9.933730e-06
4.717790050049370e-01	0.000000e+00	9.988515e-06
4.756852550049370e-01	0.000000e+00	9.906339e-06
4.776383800049370e-01	0.000000e+00	9.906339e-06
4.815446300049370e-01	0.000000e+00	9.988515e-06
4.874040050049370e-01	0.000000e+00	9.961122e-06
4.893571300049370e-01	0.000000e+00	9.933730e-06
4.952165050049370e-01	0.000000e+00	9.988515e-06
4.991227550049370e-01	0.000000e+00	9.933730e-06
5.049821300049371e-01	0.000000e+00	9.988515e-06
5.264665050049371e-01	0.000000e+00	9.961122e-06
5.284196300049371e-01	0.000000e+00	9.933730e-06
5.342790050049371e-01	0.000000e+00	9.988515e-06
5.381852550049371e-01	0.000000e+00	9.933730e-06
5.440446300049371e-01	0.000000e+00	9.988515e-06
5.479508800049371e-01	0.000000e+00	9.961122e-06
5.499040050049371e-01	0.000000e+00	9.906339e-06
5.518571300049371e-01	0.000000e+00	9.906339e-06
5.557633800049371e-01	0.000000e+00	9.988515e-06
5.616227550049371e-01	0.000000e+00	9.933730e-06
5.674821300049371e-01	0.000000e+00	9.988515e-06
5.733415050049371e-01	0.000000e+00	9.961122e-06
5.752946300049371e-01	0.000000e+00	9.933730e-06
5.811540050049371e-01	0.000000e+00	9.988515e-06
5.870133800049371e-01	0.000000e+00	9.933730e-06
5.928727550049371e-01	0.000000e+00	9.988515e-06
5.942678442906514e-01	0.000000e+00	9.993589e-06
5.956629335763657e-01	0.000000e+00	9.994363e-06
5.970580228620800e-01	0.000000e+00	9.990837e-06
5.984531121477942e-01	0.000000e+00	9.983011e-06
5.998482014335085e-01	0.000000e+00	9.970884e-06
6.012432907192228e-01	0.000000e+00	9.954457e-06
6.026383800049371e-01	0.000000e+00	9.933730e-06
6.084977550049371e-01	0.000000e+00	9.988515e-06
6.124040050049371e-01	0.000000e+00	9.906339e-06
6.221696300049371e-01	0.000000e+00	9.961122e-06
6.241227550049371e-01	0.000000e+00	9.906339e-06
6.260758800049371e-01	0.000000e+00	9.906339e-06
6.299821300049371e-01	0.000000e+00	9.988515e-06
6.358415050049371e-01	0.000000e+00	9.961122e-06
6.377946300049371e-01	0.000000e+00	9.933730e-06
6.436540050049371e-01	0.000000e+00	9.988515e-06
6.475602550049371e-01	0.000000e+00	9.906339e-06
6.495133800049371e-01	0.000000e+00	9.906339e-06
6.534196300049371e-01	0.000000e+00	9.988515e-06
6.592790050049371e-01	0.000000e+00	9.961122e-06
6.612321300049371e-01	0.000000e+00	9.906339e-06
6.631852550049371e-01	0.000000e+00	9.906339e-06
6.670915050049371e-01	0.000000e+00	9.988515e-06
6.729508800049371e-01	0.000000e+00	9.961122e-06
6.749040050049371e-01	0.000000e+00	9.933730e-06
6.807633800049371e-01	0.000000e+00	9.988515e-06
6.963883800049371e-01	0.000000e+00	9.961122e-06
7.002946300049371e-01	0.000000e+00	9.878947e-06
7.061540050049371e-01	0.000000e+00	9.988515e-06
7.354508800049371e-01	0.000000e+00	9.961122e-06
7.374040050049371e-01	0.000000e+00	9.933730e-06
7.432633800049371e-01	0.000000e+00	9.988515e-06
7.745133800049371e-01	0.000000e+00	9.961122e-06
7.764665050049371e-01	0.000000e+00	9.906339e-06
7.784196300049371e-01	0.000000e+00	9.906339e-06
7.823258800049371e-01	0.000000e+00	9.988515e-06
7.881852550049371e-01	0.000000e+00	9.961122e-06
7.901383800049371e-01	0.000000e+00	9.933730e-06
7.959977550049371e-01	0.000000e+00	9.988515e-06
7.987879335763657e-01	0.000000e+00	9.996387e-06
8.015781121477942e-01	0.000000e+00	9.999027e-06
8.043682907192228e-01	0.000000e+00	9.996434e-06
8.071584692906514e-01	0.000000e+00	9.988608e-06
8.099486478620800e-01	0.000000e+00	9.975548e-06
8.127388264335085e-01	0.000000e+00	9.957256e-06
8.155290050049371e-01	0.000000e+00	9.933730e-06
8.194352550049371e-01	0.000000e+00	9.988515e-06
8.252946300049371e-01	0.000000e+00	9.933730e-06
8.294798978620800e-01	0.000000e+00	9.965096e-06
8.336651657192228e-01	0.000000e+00	9.986007e-06
8.378504335763657e-01	0.000000e+00	9.996462e-06
8.420357014335085e-01	0.000000e+00	9.996462e-06
8.462209692906514e-01	0.000000e+00	9.986007e-06
8.504062371477943e-01	0.000000e+00	9.965096e-06
8.545915050049371e-01	0.000000e+00	9.933730e-06
8.604508800049371e-01	0.000000e+00	9.988515e-06
8.663102550049371e-01	0.000000e+00	9.933730e-06
8.721696300049371e-01	0.000000e+00	9.988515e-06
8.738437371477942e-01	0.000000e+00	9.994675e-06
8.755178442906514e-01	0.000000e+00	9.996173e-06
8.771919514335085e-01	0.000000e+00	9.993008e-06
8.788660585763657e-01	0.000000e+00	9.985182e-06
8.805401657192228e-01	0.000000e+00	9.972694e-06
8.822142728620800e-01	0.000000e+00	9.955543e-06
8.838883800049371e-01	0.000000e+00	9.933730e-06
8.897477550049371e-01	0.000000e+00	9.988515e-06
8.956071300049371e-01	0.000000e+00	9.933730e-06
8.995133800049371e-01	0.000000e+00	9.961122e-06
9.014665050049371e-01	0.000000e+00	9.933730e-06
9.073258800049371e-01	0.000000e+00	9.988515e-06
9.092790050049371e-01	0.000000e+00	9.984210e-06
9.112321300049371e-01	0.000000e+00	9.978732e-06
9.131852550049371e-01	0.000000e+00	9.972079e-06
9.151383800049371e-01	0.000000e+00	9.964253e-06
9.170915050049371e-01	0.000000e+00	9.955253e-06
9.190446300049371e-01	0.000000e+00	9.945079e-06
9.209977550049371e-01	0.000000e+00	9.933730e-06
9.249040050049371e-01	0.000000e+00	9.988515e-06
9.288102550049371e-01	0.000000e+00	9.933730e-06
9.327165050049371e-01	0.000000e+00	9.961122e-06
9.346696300049371e-01	0.000000e+00	9.933730e-06
9.405290050049371e-01	0.000000e+00	9.988515e-06
9.444352550049371e-01	0.000000e+00	9.906339e-06
9.463883800049371e-01	0.000000e+00	9.906339e-06
9.502946300049371e-01	0.000000e+00	9.988515e-06
9.564330228620800e-01	0.000000e+00	9.992970e-06
9.625714157192228e-01	0.000000e+00	9.994635e-06
9.687098085763657e-01	0.000000e+00	9.993511e-06
9.748482014335085e-01	0.000000e+00	9.989598e-06
9.809865942906514e-01	0.000000e+00	9.982896e-06
9.871249871477943e-01	0.000000e+00	9.973404e-06
9.932633800049371e-01	0.000000e+00	9.961122e-06
9.952165050049371e-01	0.000000e+00	9.906339e-06
9.971696300049371e-01	0.000000e+00	9.920740e-06
9.980468750000000e-01	0.000000e+00	1.001724e-05
9.982455100098742e-01	0.000000e+00	1.004898e-05
9.986427800296225e-01	0.000000e+00	1.006883e-05
9.992054599605034e-01	0.000000e+00	9.959935e-06
9.992154599605033e-01	0.000000e+00	9.945615e-06
9.992354599605033e-01	0.000000e+00	9.925173e-06
9.992582563375449e-01	0.000000e+00	9.951504e-06
9.992799377666114e-01	0.000000e+00	1.000108e-05
9.993138625192129e-01	0.000000e+00	1.006233e-05
9.993620679476876e-01	0.000000e+00	1.008190e-05
9.994350962874913e-01	0.000000e+00	1.005724e-05
9.997423113244741e-01	0.000000e+00	9.969643e-06
9.997523113244741e-01	0.000000e+00	9.964633e-06
9.997723113244741e-01	0.000000e+00	9.996045e-06
9.997964749561791e-01	0.000000e+00	1.007391e-05
9.998201856642881e-01	0.000000e+00	1.007486e-05
9.998621532330980e-01	0.000000e+00	1.001555e-05
9.999217390351205e-01	0.000000e+00	1.001281e-05
9.999317390351204e-01	0.000000e+00	1.001227e-05
9.999517390351205e-01	0.000000e+00	1.000456e-05
9.999600000000000e-01	0.000000e+00	1.003171e-05
9.999765219297589e-01	0.000000e+00	1.005868e-05
9.999840776111444e-01	0.000000e+00	9.980339e-06
9.999879626578949e-01	0.000000e+00	9.998914e-06
9.999915665261404e-01	0.000000e+00	1.006159e-05
9.999943393570758e-01	0.000000e+00	1.005561e-05
9.999961082917123e-01	0.000000e+00	1.004251e-05
9.999974778975733e-01	0.000000e+00	1.000290e-05
9.999984325634245e-01	0.000000e+00	9.943706e-06
9.999989730714071e-01	0.000000e+00	9.926094e-06
1.000000000000000e+00	0.000000e+00	9.962916e-06
1.000000102692859e+00	1.643086e-01	9.996171e-06
1.000000308078578e+00	4.929257e-01	9.985942e-06
1.000000718850015e+00	1.150160e+00	1.000525e-05
1.000001093400301e+00	1.749440e+00	1.001625e-05
1.000001460298193e+00	2.336477e+00	1.001461e-05
1.000001882566784e+00	3.012107e+00	1.002256e-05
1.000002289688001e+00	3.663501e+00	1.002945e-05
1.000002665022198e+00	4.264036e+00	1.003216e-05
1.000003030573319e+00	4.848917e+00	1.002954e-05
1.000003515713843e+00	5.625142e+00	1.000800e-05
1.000003905428013e+00	6.248685e+00	9.972097e-06
1.000004345453071e+00	6.952725e+00	9.962251e-06
1.000004374545423e+00	6.999273e+00	9.990992e-06
1.000004432730126e+00	7.092368e+00	1.005513e-05
1.000004549099531e+00	7.278559e+00	1.002926e-05
1.000004696147082e+00	7.513835e+00	9.956778e-06
1.000004931460789e+00	7.890337e+00	9.971713e-06
1.000004990969823e+00	7.985552e+00	1.635311e-05
1.000005019635516e+00	8.031417e+00	4.982492e-05
1.000005029492638e+00	8.047188e+00	9.733187e-05
1.000005040076470e+00	8.064122e+00	1.382683e-04
1.000005045929128e+00	8.073486e+00	1.158291e-04
1.000005051179978e+00	8.081888e+00	9.725190e-05
1.000005055677637e+00	8.089085e+00	1.176213e-04
1.000005060305650e+00	8.096489e+00	1.451767e-04
1.000005065107724e+00	8.104173e+00	1.463629e-04
1.000005070639570e+00	8.113024e+00	1.402998e-04
1.000005077574003e+00	8.124119e+00	1.502353e-04
1.000005086617584e+00	8.138588e+00	1.679818e-04
1.000005188464258e+00	8.301543e+00	3.791999e-04
1.000005254666864e+00	8.407467e+00	5.447558e-04
1.000005358625453e+00	8.573801e+00	8.304709e-04
1.000005522866791e+00	8.836587e+00	1.211999e-03
1.000005785263236e+00	9.256421e+00	1.757365e-03
1.000006202505525e+00	9.924008e+00	2.598249e-03
1.000006863721971e+00	1.098196e+01	3.904626e-03
1.000008014492049e+00	1.282319e+01	6.253588e-03
1.000010000000000e+00	1.600000e+01	1.038005e-02
1.000010595652385e+00	1.600000e+01	1.162952e-02
1.000011389855566e+00	1.600000e+01	1.327442e-02
1.000014169566698e+00	1.600000e+01	1.904327e-02
1.000020000000000e+00	1.600000e+01	3.115248e-02
1.000021000000000e+00	0.000000e+00	3.322892e-02
1.000093342553061e+00	0.000000e+00	1.829315e-01
1.000165685106122e+00	0.000000e+00	3.322001e-01
1.000238027659183e+00	0.000000e+00	4.810348e-01
1.000310370212244e+00	0.000000e+00	6.294355e-01
1.000382712765305e+00	0.000000e+00	7.774023e-01
1.000455055318366e+00	0.000000e+00	9.249351e-01
1.000527397871427e+00	0.000000e+00	1.072034e+00
1.000528002570729e+00	0.000000e+00	1.073263e+00
1.000734205032591e+00	0.000000e+00	1.490739e+00
1.000940407494453e+00	0.000000e+00	1.906007e+00
1.001146609956314e+00	0.000000e+00	2.319066e+00
1.001352812418176e+00	0.000000e+00	2.729918e+00
1.001559014880038e+00	0.000000e+00	3.138561e+00
1.001765217341900e+00	0.000000e+00	3.544996e+00
1.001971419803762e+00	0.000000e+00	3.949223e+00
1.001972629202365e+00	0.000000e+00	3.951589e+00
1.002476085227850e+00	0.000000e+00	4.930850e+00
1.002477025898874e+00	0.000000e+00	4.932669e+00
1.002478504096197e+00	0.000000e+00	4.935527e+00
1.002479982293519e+00	0.000000e+00	4.938385e+00
1.002481460490842e+00	0.000000e+00	4.941244e+00
1.002482938688164e+00	0.000000e+00	4.944102e+00
1.002484416885487e+00	0.000000e+00	4.946960e+00
1.002485895082810e+00	0.000000e+00	4.949818e+00
1.002487373280132e+00	0.000000e+00	4.952676e+00
1.002491903858940e+00	0.000000e+00	4.961435e+00
1.002496434437747e+00	0.000000e+00	4.970193e+00
1.002500965016554e+00	0.000000e+00	4.978950e+00
1.002505495595361e+00	0.000000e+00	4.987706e+00
1.002510026174168e+00	0.000000e+00	4.996461e+00
1.002514556752975e+00	0.000000e+00	5.005215e+00
1.002519087331783e+00	0.000000e+00	5.013968e+00
1.002519356094932e+00	0.000000e+00	5.014488e+00
1.002520296765956e+00	0.000000e+00	5.016305e+00
1.002522139713267e+00	0.000000e+00	5.019769e+00
1.002523982660579e+00	0.000000e+00	5.023294e+00
1.002525825607890e+00	0.000000e+00	5.026878e+00
1.002527668555201e+00	0.000000e+00	5.030523e+00
1.002529511502513e+00	0.000000e+00	5.034228e+00
1.002531354449824e+00	0.000000e+00	5.037993e+00
1.002533197397135e+00	0.000000e+00	5.041818e+00
1.002533466160285e+00	0.000000e+00	5.042041e+00
1.002534003686584e+00	0.000000e+00	5.042052e+00
1.002534495234189e+00	0.000000e+00	5.042063e+00
1.002535300044564e+00	0.000000e+00	5.041852e+00
1.002536123213498e+00	0.000000e+00	5.041636e+00
1.002537020577388e+00	0.000000e+00	5.041399e+00
1.002537154594896e+00	0.000000e+00	5.041365e+00
1.002537422629912e+00	0.000000e+00	5.041294e+00
1.002537958699944e+00	0.000000e+00	5.041153e+00
1.002538092717452e+00	0.000000e+00	5.041118e+00
1.002538360752468e+00	0.000000e+00	5.041048e+00
1.002538896822500e+00	0.000000e+00	5.040907e+00
1.002539030840008e+00	0.000000e+00	5.040872e+00
1.002539298875024e+00	0.000000e+00	5.040801e+00
1.002539834945056e+00	0.000000e+00	5.040660e+00
1.002539968962564e+00	0.000000e+00	5.040625e+00
1.002540236997580e+00	0.000000e+00	5.040555e+00
1.002540773067612e+00	0.000000e+00	5.040414e+00
1.002540907085120e+00	0.000000e+00	5.040379e+00
1.002541175120136e+00	0.000000e+00	5.040308e+00
1.002541711190168e+00	0.000000e+00	5.040167e+00
1.002541845207676e+00	0.000000e+00	5.040132e+00
1.002542113242692e+00	0.000000e+00	5.040062e+00
1.002542783330232e+00	0.000000e+00	5.039886e+00
1.002543721452787e+00	0.000000e+00	5.039639e+00
1.002544295813536e+00	0.000000e+00	5.039489e+00
1.002544870174285e+00	0.000000e+00	5.039338e+00
1.002545444535033e+00	0.000000e+00	5.039187e+00
1.002546018895781e+00	0.000000e+00	5.039036e+00
1.002546593256530e+00	0.000000e+00	5.038885e+00
1.002547167617278e+00	0.000000e+00	5.038734e+00
1.002547741978027e+00	0.000000e+00	5.038583e+00
1.002559631245520e+00	0.000000e+00	5.035461e+00
1.002571520513014e+00	0.000000e+00	5.032340e+00
1.002583409780507e+00	0.000000e+00	5.029220e+00
1.002595299048001e+00	0.000000e+00	5.026100e+00
1.002607188315494e+00	0.000000e+00	5.022982e+00
1.002619077582988e+00	0.000000e+00	5.019864e+00
1.002630966850481e+00	0.000000e+00	5.016747e+00
1.002638471830927e+00	0.000000e+00	5.014779e+00
1.002650533406645e+00	0.000000e+00	5.011618e+00
1.002662594982364e+00	0.000000e+00	5.008458e+00
1.002674656558082e+00	0.000000e+00	5.005299e+00
1.002686718133800e+00	0.000000e+00	5.002141e+00
1.002698779709518e+00	0.000000e+00	4.998984e+00
1.002710841285236e+00	0.000000e+00	4.995828e+00
1.002722902860954e+00	0.000000e+00	4.992672e+00
1.002723170895970e+00	0.000000e+00	4.992602e+00
1.002734294349132e+00	0.000000e+00	4.989692e+00
1.002745417802295e+00	0.000000e+00	4.986784e+00
1.002756541255457e+00	0.000000e+00	4.983876e+00
1.002767664708619e+00	0.000000e+00	4.980968e+00
1.002778788161782e+00	0.000000e+00	4.978062e+00
1.002789911614944e+00	0.000000e+00	4.975156e+00
1.002801035068106e+00	0.000000e+00	4.972251e+00
1.002813364678840e+00	0.000000e+00	4.969032e+00
1.002825694289575e+00	0.000000e+00	4.965813e+00
1.002838023900309e+00	0.000000e+00	4.962596e+00
1.002850353511043e+00	0.000000e+00	4.959379e+00
1.002862683121777e+00	0.000000e+00	4.956163e+00
1.002875012732511e+00	0.000000e+00	4.952948e+00
1.002887342343245e+00	0.000000e+00	4.949734e+00
1.002887878413277e+00	0.000000e+00	4.949594e+00
1.002888950553341e+00	0.000000e+00	4.949315e+00
1.002890521617648e+00	0.000000e+00	4.948905e+00
1.002892178432735e+00	0.000000e+00	4.948473e+00
1.002896809292964e+00	0.000000e+00	4.947267e+00
1.002901440153193e+00	0.000000e+00	4.946060e+00
1.002906071013421e+00	0.000000e+00	4.944853e+00
1.002910701873651e+00	0.000000e+00	4.943647e+00
1.002915332733879e+00	0.000000e+00	4.942441e+00
1.002919963594108e+00	0.000000e+00	4.941234e+00
1.002924594454337e+00	0.000000e+00	4.940028e+00
1.006153070058594e+00	0.000000e+00	4.129813e+00
1.007301047306822e+00	0.000000e+00	3.856393e+00
1.008449024555051e+00	0.000000e+00	3.590146e+00
1.009597001803280e+00	0.000000e+00	3.331072e+00
1.010744979051509e+00	0.000000e+00	3.079170e+00
1.011892956299738e+00	0.000000e+00	2.834442e+00
1.013040933547967e+00	0.000000e+00	2.596887e+00
1.014188910796195e+00	0.000000e+00	2.366504e+00
1.014202376804972e+00	0.000000e+00	2.363840e+00
1.015754334316513e+00	0.000000e+00	2.062916e+00
1.017306291828054e+00	0.000000e+00	1.774682e+00
1.018858249339595e+00	0.000000e+00	1.499138e+00
1.020410206851136e+00	0.000000e+00	1.236284e+00
1.021962164362677e+00	0.000000e+00	9.861206e-01
1.023514121874218e+00	0.000000e+00	7.486470e-01
1.025066079385759e+00	0.000000e+00	5.238635e-01
1.025468135933527e+00	0.000000e+00	4.679726e-01
1.025870192481296e+00	0.000000e+00	4.132624e-01
1.026272249029065e+00	0.000000e+00	3.597330e-01
1.026674305576833e+00	0.000000e+00	3.073843e-01
1.027076362124602e+00	0.000000e+00	2.562164e-01
1.027478418672371e+00	0.000000e+00	2.062291e-01
1.027880475220139e+00	0.000000e+00	1.574226e-01
1.027968004277189e+00	0.000000e+00	1.470596e-01
1.028071884916326e+00	0.000000e+00	1.348412e-01
1.028175765555462e+00	0.000000e+00	1.227681e-01
1.028279646194599e+00	0.000000e+00	1.108403e-01
1.028383526833735e+00	0.000000e+00	9.905786e-02
1.028487407472872e+00	0.000000e+00	8.742075e-02
1.028591288112008e+00	0.000000e+00	7.592897e-02
1.028695168751144e+00	0.000000e+00	6.458253e-02
1.028752880217331e+00	0.000000e+00	5.835600e-02
1.028810591683518e+00	0.000000e+00	5.222009e-02
1.028868303149705e+00	0.000000e+00	4.617482e-02
1.028926014615892e+00	0.000000e+00	4.022016e-02
1.028983726082079e+00	0.000000e+00	3.435614e-02
1.029041437548266e+00	0.000000e+00	2.858274e-02
1.029099149014453e+00	0.000000e+00	2.289996e-02
1.029146280045172e+00	0.000000e+00	1.842626e-02
1.029200144080279e+00	0.000000e+00	1.345765e-02
1.029213610089056e+00	0.000000e+00	1.225121e-02
1.029240542106610e+00	0.000000e+00	9.948305e-03
1.029283481143574e+00	0.000000e+00	6.533402e-03
1.029313220264924e+00	0.000000e+00	4.536669e-03
1.029346718999171e+00	0.000000e+00	2.802400e-03
1.029362089657624e+00	0.000000e+00	2.222564e-03
1.029382603487686e+00	0.000000e+00	1.672813e-03
1.029406359569760e+00	0.000000e+00	1.199641e-03
1.029432789064410e+00	0.000000e+00	8.253907e-04
1.029458807889303e+00	0.000000e+00	5.706447e-04
1.029486242258494e+00	0.000000e+00	3.879193e-04
1.029513273898662e+00	0.000000e+00	2.653141e-04
1.029539369220408e+00	0.000000e+00	1.845535e-04
1.029563662628739e+00	0.000000e+00	1.328863e-04
1.029589719860144e+00	0.000000e+00	9.446875e-05
1.029614044165132e+00	0.000000e+00	6.945897e-05
1.029639747824961e+00	0.000000e+00	5.124541e-05
1.029667962979208e+00	0.000000e+00	3.748873e-05
1.029695821171211e+00	0.000000e+00	2.853290e-05
1.029734408776639e+00	0.000000e+00	2.079353e-05
1.029770819829201e+00	0.000000e+00	1.653663e-05
1.029828233132361e+00	0.000000e+00	1.302519e-05
1.029882941493368e+00	0.000000e+00	1.145847e-05
1.029992358215381e+00	0.000000e+00	1.039105e-05
1.030103014583300e+00	0.000000e+00	1.009754e-05
1.030324327319136e+00	0.000000e+00	1.009678e-05
1.030729082757895e+00	0.000000e+00	1.009110e-05
1.031538593635410e+00	0.000000e+00	1.003661e-05
1.033157615390442e+00	0.000000e+00	1.004448e-05
1.037063865390442e+00	0.000000e+00	9.961043e-06
1.039016990390442e+00	0.000000e+00	9.933799e-06
1.044876365390442e+00	0.000000e+00	9.988470e-06
1.046271454676157e+00	0.000000e+00	9.993561e-06
1.047666543961871e+00	0.000000e+00	9.994350e-06
1.049061633247585e+00	0.000000e+00	9.990836e-06
1.050456722533300e+00	0.000000e+00	9.983019e-06
1.051851811819014e+00	0.000000e+00	9.970899e-06
1.053246901104728e+00	0.000000e+00	9.954477e-06
1.054641990390442e+00	0.000000e+00	9.933752e-06
1.058548240390442e+00	0.000000e+00	9.961139e-06
1.060501365390442e+00	0.000000e+00	9.906325e-06
1.062454490390442e+00	0.000000e+00	9.906352e-06
1.064407615390442e+00	0.000000e+00	9.961112e-06
1.066360740390442e+00	0.000000e+00	9.961132e-06
1.068313865390442e+00	0.000000e+00	9.906331e-06
1.070266990390442e+00	0.000000e+00	9.906345e-06
1.074173240390442e+00	0.000000e+00	9.988520e-06
1.085891990390442e+00	0.000000e+00	9.906342e-06
1.089798240390442e+00	0.000000e+00	9.988516e-06
1.095936633247585e+00	0.000000e+00	9.992971e-06
1.102075026104728e+00	0.000000e+00	9.994636e-06
1.108213418961871e+00	0.000000e+00	9.993511e-06
1.114351811819014e+00	0.000000e+00	9.989598e-06
1.120490204676157e+00	0.000000e+00	9.982896e-06
1.126628597533300e+00	0.000000e+00	9.973404e-06
1.132766990390442e+00	0.000000e+00	9.961123e-06
1.134720115390442e+00	0.000000e+00	9.933731e-06
1.140579490390442e+00	0.000000e+00	9.988515e-06
1.144485740390442e+00	0.000000e+00	9.933730e-06
1.150345115390442e+00	0.000000e+00	9.988515e-06
1.152856276104728e+00	0.000000e+00	9.996150e-06
1.155367436819014e+00	0.000000e+00	9.998631e-06
1.157878597533300e+00	0.000000e+00	9.995959e-06
1.160389758247585e+00	0.000000e+00	9.988133e-06
1.162900918961871e+00	0.000000e+00	9.975153e-06
1.165412079676157e+00	0.000000e+00	9.957018e-06
1.167923240390442e+00	0.000000e+00	9.933730e-06
1.171829490390442e+00	0.000000e+00	9.988515e-06
1.175735740390442e+00	0.000000e+00	9.933731e-06
1.181595115390442e+00	0.000000e+00	9.988515e-06
1.185501365390442e+00	0.000000e+00	9.933731e-06
1.191360740390442e+00	0.000000e+00	9.988515e-06
1.195266990390442e+00	0.000000e+00	9.933730e-06
1.201126365390442e+00	0.000000e+00	9.988515e-06
1.206985740390442e+00	0.000000e+00	9.933730e-06
1.212845115390442e+00	0.000000e+00	9.988515e-06
1.234329490390442e+00	0.000000e+00	9.961122e-06
1.240188865390442e+00	0.000000e+00	9.933730e-06
1.246048240390442e+00	0.000000e+00	9.988515e-06
1.251907615390442e+00	0.000000e+00	9.933730e-06
1.255813865390442e+00	0.000000e+00	9.961122e-06
1.257766990390442e+00	0.000000e+00	9.933731e-06
1.263626365390442e+00	0.000000e+00	9.988515e-06
1.267532615390442e+00	0.000000e+00	9.933730e-06
1.273391990390442e+00	0.000000e+00	9.988515e-06
1.274787079676157e+00	0.000000e+00	9.997738e-06
1.276182168961871e+00	0.000000e+00	9.999974e-06
1.277577258247585e+00	0.000000e+00	9.995223e-06
1.278972347533300e+00	0.000000e+00	9.983483e-06
1.280367436819014e+00	0.000000e+00	9.964756e-06
1.281762526104728e+00	0.000000e+00	9.939041e-06
1.283157615390442e+00	0.000000e+00	9.906339e-06
1.285110740390442e+00	0.000000e+00	9.906339e-06
1.289016990390442e+00	0.000000e+00	9.988515e-06
1.291528151104728e+00	0.000000e+00	9.996150e-06
1.294039311819014e+00	0.000000e+00	9.998631e-06
1.296550472533300e+00	0.000000e+00	9.995959e-06
1.299061633247585e+00	0.000000e+00	9.988133e-06
1.301572793961871e+00	0.000000e+00	9.975153e-06
1.304083954676157e+00	0.000000e+00	9.957018e-06
1.306595115390442e+00	0.000000e+00	9.933730e-06
1.310501365390442e+00	0.000000e+00	9.961122e-06
1.312454490390442e+00	0.000000e+00	9.933731e-06
1.318313865390442e+00	0.000000e+00	9.988515e-06
1.322220115390442e+00	0.000000e+00	9.933730e-06
1.328079490390442e+00	0.000000e+00	9.988515e-06
1.333938865390442e+00	0.000000e+00	9.961122e-06
1.335891990390442e+00	0.000000e+00	9.933731e-06
1.341751365390442e+00	0.000000e+00	9.988515e-06
1.345657615390442e+00	0.000000e+00	9.933730e-06
1.351516990390442e+00	0.000000e+00	9.988515e-06
1.352912079676157e+00	0.000000e+00	9.993589e-06
